price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood
1250,4,2,TRUE,FALSE,111,flat,Sarria-Sant Gervasi
900,3,1,TRUE,FALSE,75,flat,Les Corts
775,3,1,TRUE,FALSE,70,flat,Eixample
1300,2,2,TRUE,FALSE,92,flat,Eixample
725,2,1,FALSE,FALSE,87,flat,Ciutat Vella
1800,2,1,TRUE,FALSE,97,flat,Eixample
1049,2,1,TRUE,FALSE,71,flat,Eixample
1125,3,1,TRUE,FALSE,75,flat,Sarria-Sant Gervasi
1400,2,2,TRUE,FALSE,130,flat,Eixample
1100,2,1,TRUE,FALSE,85,flat,Eixample
925,3,1,TRUE,FALSE,70,flat,Les Corts
1500,4,3,TRUE,FALSE,110,flat,Sarria-Sant Gervasi
2300,3,2,TRUE,FALSE,195,flat,Sarria-Sant Gervasi
950,3,2,TRUE,FALSE,95,flat,Gracia
850,2,1,TRUE,FALSE,65,flat,Sarria-Sant Gervasi
2100,4,2,TRUE,FALSE,160,flat,Eixample
1800,3,2,TRUE,TRUE,80,flat,Sarria-Sant Gervasi
640,1,1,TRUE,FALSE,23,flat,Sants-Montjuic
3300,3,3,TRUE,FALSE,140,flat,Eixample
1950,2,1,TRUE,FALSE,60,flat,Eixample
1425,4,2,TRUE,FALSE,113,flat,Sants-Montjuic
1000,2,2,TRUE,FALSE,75,flat,Eixample
1450,2,2,TRUE,FALSE,117,flat,Eixample
1100,4,2,TRUE,FALSE,90,flat,Gracia
995,1,1,TRUE,FALSE,65,flat,Ciutat Vella
1250,3,2,TRUE,FALSE,64,flat,Eixample
1272,1,1,TRUE,FALSE,67,flat,Eixample
1100,2,1,TRUE,TRUE,65,flat,Gracia
5900,5,4,TRUE,FALSE,390,flat,Sarria-Sant Gervasi
850,1,1,TRUE,FALSE,40,flat,Ciutat Vella
1470,4,2,TRUE,FALSE,126,flat,Sarria-Sant Gervasi
895,3,2,TRUE,FALSE,75,flat,Eixample
800,1,1,TRUE,FALSE,60,flat,Sant Martí
1000,3,1,TRUE,FALSE,71,flat,Sants-Montjuic
910,3,1,TRUE,TRUE,74,flat,Sant Martí
1300,2,2,TRUE,FALSE,79,flat,Ciutat Vella
725,1,1,TRUE,FALSE,31,flat,Ciutat Vella
770,2,1,FALSE,FALSE,50,flat,Sants-Montjuic
790,2,1,FALSE,TRUE,77,flat,Ciutat Vella
598,1,1,FALSE,FALSE,31,flat,Ciutat Vella
875,3,1,FALSE,FALSE,80,flat,Horta- Guinardo
821,3,1,TRUE,FALSE,60,flat,Sant Andreu
1300,2,2,TRUE,FALSE,95,flat,Ciutat Vella
995,1,1,TRUE,FALSE,55,flat,Sant Martí
995,2,1,TRUE,FALSE,70,flat,Eixample
1195,1,1,TRUE,TRUE,68,flat,Eixample
1100,2,1,TRUE,FALSE,80,flat,Eixample
2000,3,2,FALSE,FALSE,164,flat,Eixample
1050,3,2,TRUE,TRUE,80,flat,Sants-Montjuic
1400,2,2,FALSE,FALSE,105,flat,Eixample
1100,3,2,TRUE,FALSE,95,flat,Sant Andreu
825,3,1,TRUE,FALSE,60,flat,Sant Andreu
730,2,1,FALSE,FALSE,65,flat,Ciutat Vella
850,2,1,TRUE,FALSE,54,flat,Eixample
990,2,2,TRUE,TRUE,84,flat,Sants-Montjuic
850,4,1,TRUE,FALSE,90,flat,Eixample
899,1,1,TRUE,FALSE,65,flat,Sarria-Sant Gervasi
1500,3,2,TRUE,FALSE,90,flat,Les Corts
1250,3,2,TRUE,FALSE,90,flat,Les Corts
2500,5,3,TRUE,FALSE,182,flat,Sarria-Sant Gervasi
900,2,1,TRUE,FALSE,60,flat,Sarria-Sant Gervasi
650,2,1,FALSE,FALSE,53,flat,Sant Martí
1560,3,2,TRUE,FALSE,77,flat,Sant Martí
780,3,1,TRUE,FALSE,72,flat,Sant Martí
900,3,1,TRUE,TRUE,78,flat,Les Corts
1150,3,2,TRUE,FALSE,85,flat,Eixample
995,2,2,TRUE,FALSE,65,flat,Sant Martí
990,3,1,TRUE,FALSE,76,flat,Gracia
740,1,1,FALSE,FALSE,38,flat,Ciutat Vella
1490,2,1,TRUE,FALSE,75,flat,Eixample
1195,2,1,TRUE,FALSE,60,flat,Sants-Montjuic
1195,2,2,TRUE,FALSE,72,flat,Sants-Montjuic
1300,4,1,TRUE,FALSE,81,flat,Les Corts
770,1,1,FALSE,FALSE,58,flat,Sants-Montjuic
850,3,1,TRUE,TRUE,56,flat,Sant Andreu
990,3,2,TRUE,FALSE,100,flat,Sarria-Sant Gervasi
775,1,1,TRUE,FALSE,45,flat,Ciutat Vella
1150,4,2,TRUE,FALSE,110,flat,Eixample
1100,4,2,TRUE,FALSE,120,flat,Eixample
900,4,2,FALSE,TRUE,82,flat,Ciutat Vella
680,1,2,FALSE,FALSE,58,flat,Eixample
1050,1,1,TRUE,FALSE,54,flat,Eixample
1150,3,2,TRUE,FALSE,107,flat,Ciutat Vella
610,1,1,FALSE,FALSE,26,flat,Sant Martí
1425,2,1,TRUE,FALSE,81,flat,Gracia
950,4,2,TRUE,FALSE,78,flat,Gracia
1100,4,1,TRUE,FALSE,78,flat,Eixample
1800,3,2,TRUE,TRUE,104,flat,Eixample
2250,4,3,TRUE,FALSE,260,flat,Gracia
750,2,1,FALSE,FALSE,34,flat,Ciutat Vella
784,3,1,FALSE,FALSE,65,flat,Gracia
1000,4,2,TRUE,FALSE,90,flat,Eixample
850,3,1,TRUE,FALSE,64,flat,Eixample
600,1,1,FALSE,FALSE,40,flat,Ciutat Vella
800,3,1,FALSE,FALSE,66,flat,Sant Martí
1500,3,2,TRUE,FALSE,100,flat,Sant Martí
550,0,1,TRUE,FALSE,28,flat,Gracia
650,1,1,FALSE,FALSE,30,flat,Gracia
1150,3,2,TRUE,FALSE,82,flat,Eixample
950,2,1,FALSE,TRUE,67,flat,Ciutat Vella
750,2,1,TRUE,TRUE,46,flat,Eixample
2600,4,3,TRUE,TRUE,280,flat,Eixample
550,0,1,TRUE,FALSE,29,flat,Sarria-Sant Gervasi
800,3,1,TRUE,FALSE,67,flat,Sarria-Sant Gervasi
850,2,1,FALSE,FALSE,69,flat,Ciutat Vella
720,3,1,TRUE,FALSE,60,flat,Nou Barris
1100,2,1,TRUE,FALSE,65,flat,Eixample
800,2,2,TRUE,FALSE,42,flat,Eixample
800,1,2,TRUE,FALSE,39,flat,Eixample
850,1,2,TRUE,FALSE,40,flat,Eixample
1100,3,1,TRUE,FALSE,83,flat,Sarria-Sant Gervasi
1050,4,1,TRUE,FALSE,75,flat,Sant Martí
1500,3,1,TRUE,TRUE,80,flat,Sarria-Sant Gervasi
1000,3,1,TRUE,TRUE,75,flat,Sarria-Sant Gervasi
890,4,2,FALSE,FALSE,98,flat,Eixample
1200,3,1,TRUE,TRUE,69,flat,Sant Martí
700,3,2,FALSE,FALSE,65,flat,Ciutat Vella
650,2,1,FALSE,FALSE,49,flat,Sants-Montjuic
1095,2,2,FALSE,FALSE,55,flat,Ciutat Vella
1250,2,2,TRUE,FALSE,75,flat,Sarria-Sant Gervasi
2900,3,4,TRUE,FALSE,159,flat,Sarria-Sant Gervasi
1000,3,1,TRUE,FALSE,75,flat,Gracia
1300,1,1,TRUE,TRUE,90,flat,Sarria-Sant Gervasi
1700,2,2,TRUE,FALSE,100,flat,Eixample
1790,3,1,TRUE,TRUE,110,flat,Sarria-Sant Gervasi
750,2,1,TRUE,TRUE,55,flat,Gracia
1900,2,1,TRUE,TRUE,76,flat,Eixample
1500,3,2,TRUE,TRUE,105,flat,Sant Martí
1450,2,2,TRUE,FALSE,85,flat,Eixample
5000,5,4,TRUE,FALSE,200,flat,Sarria-Sant Gervasi
750,2,1,FALSE,FALSE,73,flat,Horta- Guinardo
1068,4,2,TRUE,FALSE,114,flat,Gracia
900,2,2,TRUE,FALSE,80,flat,Les Corts
930,1,1,TRUE,FALSE,50,flat,Eixample
834,2,1,FALSE,FALSE,78,flat,Ciutat Vella
900,1,1,TRUE,FALSE,55,flat,Sarria-Sant Gervasi
825,3,1,TRUE,FALSE,71,flat,Eixample
950,1,1,TRUE,FALSE,48,flat,Ciutat Vella
1200,3,2,TRUE,FALSE,85,flat,Eixample
1200,3,2,TRUE,FALSE,85,flat,Eixample
900,4,2,TRUE,FALSE,82,flat,Sarria-Sant Gervasi
780,2,1,TRUE,FALSE,60,flat,Sarria-Sant Gervasi
1900,4,3,TRUE,FALSE,130,flat,Sarria-Sant Gervasi
2650,4,2,TRUE,FALSE,182,flat,Eixample
900,2,2,TRUE,FALSE,70,flat,Ciutat Vella
1900,2,2,TRUE,FALSE,90,flat,Eixample
1200,2,2,TRUE,FALSE,75,flat,Eixample
1115,3,2,TRUE,FALSE,75,flat,Gracia
1500,4,2,TRUE,FALSE,170,flat,Eixample
1020,2,1,TRUE,FALSE,100,flat,Sants-Montjuic
1195,2,1,TRUE,FALSE,65,flat,Sants-Montjuic
1200,4,2,TRUE,FALSE,95,flat,Gracia
1000,3,1,TRUE,TRUE,75,flat,Eixample
1150,3,1,TRUE,TRUE,92,flat,Eixample
1290,2,1,TRUE,FALSE,71,flat,Eixample
1200,4,2,TRUE,FALSE,108,flat,Horta- Guinardo
650,2,1,FALSE,FALSE,48,flat,Horta- Guinardo
690,1,2,TRUE,FALSE,40,flat,Sarria-Sant Gervasi
675,2,1,FALSE,FALSE,45,flat,Ciutat Vella
600,3,1,TRUE,FALSE,62,flat,Gracia
750,3,1,TRUE,FALSE,61,flat,Nou Barris
990,3,1,TRUE,FALSE,63,flat,Eixample
950,2,1,FALSE,FALSE,87,flat,Ciutat Vella
1400,3,2,TRUE,FALSE,85,flat,Les Corts
1150,2,1,TRUE,FALSE,55,flat,Sants-Montjuic
890,3,1,TRUE,FALSE,61,flat,Sant Martí
960,3,2,TRUE,FALSE,76,flat,Nou Barris
750,2,1,FALSE,FALSE,51,flat,Gracia
1282,1,1,TRUE,TRUE,61,flat,Ciutat Vella
700,1,1,TRUE,FALSE,55,flat,Sants-Montjuic
950,4,2,TRUE,FALSE,85,flat,Sants-Montjuic
900,4,1,TRUE,FALSE,84,flat,Sarria-Sant Gervasi
1100,3,2,TRUE,FALSE,90,flat,Ciutat Vella
950,1,1,TRUE,FALSE,50,flat,Ciutat Vella
1350,3,1,TRUE,FALSE,155,flat,Eixample
1150,3,1,TRUE,FALSE,63,flat,Sant Martí
2800,4,4,TRUE,FALSE,200,flat,Sarria-Sant Gervasi
2300,3,2,TRUE,TRUE,160,flat,Les Corts
790,1,1,TRUE,FALSE,50,flat,Sant Martí
650,1,1,FALSE,FALSE,35,flat,Ciutat Vella
750,1,1,FALSE,FALSE,25,flat,Ciutat Vella
650,2,1,FALSE,FALSE,48,flat,Sants-Montjuic
885,4,2,TRUE,FALSE,80,flat,Eixample
885,4,2,TRUE,FALSE,80,flat,Eixample
700,1,1,TRUE,FALSE,47,flat,Sarria-Sant Gervasi
775,2,1,TRUE,FALSE,55,flat,Sarria-Sant Gervasi
800,1,1,TRUE,FALSE,45,flat,Eixample
1900,4,2,TRUE,TRUE,128,flat,Sarria-Sant Gervasi
3000,4,4,TRUE,FALSE,200,flat,Sarria-Sant Gervasi
775,2,1,TRUE,FALSE,55,flat,Sarria-Sant Gervasi
1150,3,2,TRUE,FALSE,95,flat,Sarria-Sant Gervasi
850,2,1,TRUE,FALSE,65,flat,Sarria-Sant Gervasi
2800,5,3,TRUE,FALSE,192,flat,Eixample
790,1,1,TRUE,TRUE,48,flat,Sant Martí
1150,1,1,TRUE,FALSE,42,flat,Sants-Montjuic
1028,2,1,FALSE,FALSE,60,flat,Gracia
4150,5,4,TRUE,FALSE,304,flat,Eixample
900,3,1,TRUE,FALSE,70,flat,Les Corts
1500,3,2,TRUE,FALSE,128,flat,Eixample
1250,3,2,TRUE,FALSE,90,flat,Eixample
1400,2,2,FALSE,FALSE,70,flat,Sant Andreu
900,2,1,TRUE,FALSE,65,flat,Sarria-Sant Gervasi
880,2,1,TRUE,FALSE,60,flat,Sarria-Sant Gervasi
1500,3,2,TRUE,TRUE,105,flat,Sant Martí
2900,3,2,TRUE,FALSE,145,flat,Eixample
625,2,1,FALSE,FALSE,51,flat,Ciutat Vella
700,2,1,TRUE,FALSE,50,flat,Ciutat Vella
1950,2,2,TRUE,FALSE,100,flat,Eixample
975,3,1,FALSE,FALSE,70,flat,Gracia
800,2,1,FALSE,FALSE,64,flat,Sants-Montjuic
890,1,1,TRUE,FALSE,62,flat,Ciutat Vella
900,4,1,TRUE,TRUE,80,flat,Sarria-Sant Gervasi
1150,3,2,TRUE,TRUE,103,flat,Les Corts
1100,4,2,TRUE,TRUE,118,flat,Eixample
1900,3,2,FALSE,FALSE,145,flat,Ciutat Vella
2975,4,3,FALSE,TRUE,160,flat,Les Corts
1440,4,2,TRUE,FALSE,136,flat,Eixample
550,0,1,TRUE,FALSE,40,flat,Horta- Guinardo
600,1,1,FALSE,FALSE,45,flat,Sant Martí
600,1,1,FALSE,FALSE,35,flat,Ciutat Vella
900,2,2,TRUE,FALSE,80,flat,Gracia
1300,2,1,FALSE,FALSE,65,flat,Sant Martí
850,3,1,TRUE,FALSE,70,flat,Sant Martí
2750,5,3,TRUE,FALSE,240,flat,Eixample
2900,2,3,TRUE,FALSE,136,flat,Eixample
1500,3,2,TRUE,FALSE,105,flat,Eixample
930,2,1,TRUE,FALSE,63,flat,Sarria-Sant Gervasi
1195,3,1,TRUE,TRUE,90,flat,Ciutat Vella
2195,2,2,TRUE,TRUE,106,flat,Eixample
895,1,1,FALSE,FALSE,59,flat,Ciutat Vella
2250,4,3,TRUE,TRUE,190,flat,Sarria-Sant Gervasi
1500,4,2,TRUE,FALSE,117,flat,Eixample
1800,3,2,TRUE,FALSE,129,flat,Sarria-Sant Gervasi
750,3,1,FALSE,FALSE,80,flat,Horta- Guinardo
1100,2,1,TRUE,FALSE,90,flat,Ciutat Vella
1150,3,2,TRUE,FALSE,80,flat,Eixample
977,2,1,TRUE,FALSE,67,flat,Sarria-Sant Gervasi
800,1,1,TRUE,FALSE,45,flat,Ciutat Vella
1160,3,1,FALSE,FALSE,75,flat,Gracia
750,2,1,TRUE,FALSE,47,flat,Sants-Montjuic
650,1,1,TRUE,FALSE,25,flat,Eixample
1100,2,1,TRUE,FALSE,70,flat,Eixample
775,3,1,TRUE,FALSE,55,flat,Horta- Guinardo
790,1,1,TRUE,FALSE,48,flat,Sant Martí
750,1,1,TRUE,FALSE,60,flat,Sant Martí
685,2,1,TRUE,FALSE,50,flat,Eixample
675,2,1,FALSE,FALSE,50,flat,Horta- Guinardo
799,1,1,TRUE,FALSE,50,flat,Sant Martí
1060,4,2,TRUE,FALSE,104,flat,Eixample
1250,2,1,TRUE,FALSE,110,flat,Eixample
3600,5,4,TRUE,TRUE,209,flat,Les Corts
1000,3,2,TRUE,FALSE,84,flat,Eixample
1000,3,1,TRUE,FALSE,60,flat,Sants-Montjuic
685,0,1,TRUE,FALSE,30,flat,Les Corts
850,1,1,FALSE,FALSE,55,flat,Ciutat Vella
750,1,2,FALSE,FALSE,70,flat,Ciutat Vella
1250,4,1,TRUE,FALSE,100,flat,Eixample
1150,4,2,TRUE,FALSE,82,flat,Eixample
1135,3,1,TRUE,FALSE,93,flat,Eixample
850,3,1,TRUE,FALSE,68,flat,Sant Martí
795,1,1,FALSE,FALSE,40,flat,Ciutat Vella
850,3,1,TRUE,FALSE,75,flat,Eixample
1600,2,2,FALSE,TRUE,75,flat,Eixample
1050,3,2,FALSE,FALSE,85,flat,Gracia
1400,3,2,FALSE,TRUE,110,flat,Ciutat Vella
825,2,1,FALSE,FALSE,67,flat,Sants-Montjuic
1150,2,1,TRUE,FALSE,66,flat,Sarria-Sant Gervasi
900,2,1,FALSE,FALSE,59,flat,Sarria-Sant Gervasi
1000,4,2,TRUE,TRUE,90,flat,Eixample
645,1,1,FALSE,FALSE,36,flat,Ciutat Vella
1775,3,3,TRUE,TRUE,150,flat,Sarria-Sant Gervasi
1300,2,2,FALSE,FALSE,90,flat,Eixample
1200,4,2,TRUE,TRUE,81,flat,Eixample
725,3,1,TRUE,FALSE,65,flat,Sant Andreu
1150,1,1,TRUE,TRUE,62,flat,Gracia
1550,4,2,TRUE,TRUE,120,flat,Eixample
750,3,1,FALSE,FALSE,60,flat,Eixample
1325,2,2,TRUE,FALSE,75,flat,Eixample
1090,2,1,FALSE,FALSE,95,flat,Ciutat Vella
1150,3,1,TRUE,FALSE,87,flat,Sants-Montjuic
1200,3,2,TRUE,FALSE,79,flat,Ciutat Vella
950,2,1,TRUE,FALSE,65,flat,Sants-Montjuic
1700,4,2,TRUE,FALSE,110,flat,Sants-Montjuic
1015,3,1,TRUE,FALSE,62,flat,Eixample
1032,3,2,TRUE,FALSE,76,flat,Sarria-Sant Gervasi
750,2,1,FALSE,FALSE,45,flat,Ciutat Vella
1399,3,2,TRUE,TRUE,77,flat,Sant Martí
745,1,1,FALSE,FALSE,69,flat,Ciutat Vella
2050,2,1,TRUE,FALSE,80,flat,Eixample
1190,3,2,TRUE,FALSE,70,flat,Ciutat Vella
1090,2,2,TRUE,FALSE,54,flat,Sants-Montjuic
980,3,1,TRUE,FALSE,75,flat,Eixample
850,3,1,TRUE,FALSE,68,flat,Sant Martí
875,3,2,TRUE,FALSE,66,flat,Eixample
1300,2,1,TRUE,FALSE,80,flat,Sarria-Sant Gervasi
900,3,1,TRUE,FALSE,75,flat,Sant Martí
900,2,1,TRUE,FALSE,65,flat,Sarria-Sant Gervasi
2200,2,2,TRUE,FALSE,123,flat,Les Corts
1700,2,2,TRUE,FALSE,120,flat,Eixample
1100,1,1,FALSE,TRUE,80,flat,Ciutat Vella
950,1,1,TRUE,FALSE,40,flat,Eixample
1300,2,2,TRUE,FALSE,75,flat,Eixample
825,1,1,FALSE,TRUE,33,flat,Sants-Montjuic
795,1,1,FALSE,FALSE,55,flat,Ciutat Vella
795,1,1,TRUE,FALSE,60,flat,Sarria-Sant Gervasi
1050,3,1,TRUE,TRUE,69,flat,Eixample
1095,1,1,TRUE,FALSE,80,flat,Sarria-Sant Gervasi
750,2,1,TRUE,FALSE,50,flat,Eixample
1306,3,1,TRUE,FALSE,82,flat,Sarria-Sant Gervasi
1043,2,2,TRUE,FALSE,63,flat,Eixample
1100,2,1,TRUE,TRUE,89,flat,Sant Martí
780,1,1,FALSE,FALSE,36,flat,Ciutat Vella
870,3,1,FALSE,FALSE,65,flat,Horta- Guinardo
1000,0,1,TRUE,FALSE,81,flat,Ciutat Vella
1200,2,2,TRUE,FALSE,105,flat,Eixample
800,3,1,FALSE,FALSE,60,flat,Gracia
900,2,1,FALSE,FALSE,61,flat,Sarria-Sant Gervasi
900,3,1,FALSE,FALSE,82,flat,Gracia
2600,3,2,TRUE,FALSE,150,flat,Eixample
2400,3,2,TRUE,TRUE,100,flat,Sant Martí
1150,1,1,TRUE,FALSE,55,flat,Eixample
2000,5,2,FALSE,FALSE,160,flat,Gracia
790,1,1,TRUE,FALSE,43,flat,Ciutat Vella
1050,2,2,TRUE,FALSE,65,flat,Sant Martí
1500,2,1,TRUE,FALSE,71,flat,Eixample
1100,2,1,TRUE,FALSE,60,flat,Gracia
1290,4,2,TRUE,FALSE,120,flat,Sants-Montjuic
1100,3,2,TRUE,FALSE,88,flat,Sarria-Sant Gervasi
1000,3,1,FALSE,FALSE,70,flat,Gracia
1600,3,2,TRUE,TRUE,177,flat,Sarria-Sant Gervasi
1020,2,1,TRUE,TRUE,80,flat,Gracia
1120,4,2,TRUE,TRUE,120,flat,Sants-Montjuic
850,2,1,FALSE,FALSE,66,flat,Eixample
900,2,1,FALSE,FALSE,66,flat,Eixample
700,0,2,TRUE,FALSE,40,flat,Ciutat Vella
710,2,1,TRUE,FALSE,57,flat,Sant Andreu
3540,4,3,TRUE,TRUE,190,flat,Sarria-Sant Gervasi
825,2,1,FALSE,FALSE,50,flat,Sants-Montjuic
1400,3,2,FALSE,TRUE,124,flat,Ciutat Vella
1300,4,1,TRUE,FALSE,95,flat,Eixample
1100,4,2,TRUE,FALSE,116,flat,Gracia
850,3,1,TRUE,FALSE,70,flat,Eixample
775,3,1,FALSE,FALSE,60,flat,Eixample
1385,3,2,TRUE,TRUE,99,flat,Sant Martí
1430,4,2,TRUE,FALSE,125,flat,Sant Martí
2000,4,2,TRUE,FALSE,145,flat,Les Corts
1200,2,1,TRUE,FALSE,60,flat,Gracia
970,3,1,TRUE,FALSE,90,flat,Sarria-Sant Gervasi
1250,1,1,FALSE,TRUE,40,flat,Gracia
1400,4,2,TRUE,FALSE,122,flat,Gracia
1000,3,2,FALSE,FALSE,75,flat,Eixample
950,3,1,TRUE,TRUE,84,flat,Eixample
1100,4,2,TRUE,TRUE,115,flat,Eixample
930,1,1,TRUE,FALSE,53,flat,Sarria-Sant Gervasi
989,3,1,TRUE,FALSE,70,flat,Eixample
1290,4,2,TRUE,FALSE,96,flat,Eixample
820,2,1,FALSE,FALSE,80,flat,Ciutat Vella
750,1,1,FALSE,FALSE,45,flat,Ciutat Vella
1190,4,2,TRUE,TRUE,95,flat,Eixample
975,4,2,TRUE,FALSE,92,flat,Sarria-Sant Gervasi
1200,4,1,TRUE,FALSE,80,flat,Eixample
870,2,1,TRUE,FALSE,70,flat,Eixample
850,2,1,TRUE,FALSE,57,flat,Sarria-Sant Gervasi
625,2,1,FALSE,TRUE,53,flat,Ciutat Vella
955,3,1,FALSE,FALSE,57,flat,Sants-Montjuic
1400,3,2,TRUE,TRUE,80,flat,Sants-Montjuic
950,3,1,FALSE,FALSE,60,flat,Les Corts
950,2,1,FALSE,FALSE,45,flat,Ciutat Vella
1200,3,1,FALSE,FALSE,85,flat,Eixample
1700,3,2,TRUE,FALSE,115,flat,Ciutat Vella
1302,1,1,TRUE,FALSE,76,flat,Les Corts
1329,2,2,TRUE,FALSE,75,flat,Les Corts
750,1,1,FALSE,FALSE,31,flat,Ciutat Vella
1200,4,2,TRUE,FALSE,143,flat,Eixample
1020,3,2,TRUE,FALSE,80,flat,Sant Martí
1115,3,2,TRUE,FALSE,75,flat,Gracia
2650,2,2,TRUE,FALSE,115,flat,Eixample
900,3,2,TRUE,FALSE,74,flat,Les Corts
1999,3,2,TRUE,FALSE,85,flat,Eixample
1990,5,2,TRUE,FALSE,140,flat,Eixample
900,2,1,FALSE,FALSE,62,flat,Ciutat Vella
2200,4,3,TRUE,TRUE,147,flat,Sarria-Sant Gervasi
1300,4,2,TRUE,TRUE,90,flat,Sarria-Sant Gervasi
7000,4,5,TRUE,TRUE,400,flat,Sarria-Sant Gervasi
1210,3,1,TRUE,TRUE,80,flat,Eixample
1161,3,2,TRUE,FALSE,64,flat,Eixample
868,1,1,TRUE,FALSE,41,flat,Gracia
1154,2,1,TRUE,FALSE,74,flat,Eixample
725,2,1,FALSE,FALSE,48,flat,Sant Martí
1229,1,1,TRUE,FALSE,69,flat,Eixample
868,1,1,TRUE,FALSE,48,flat,Gracia
930,4,2,TRUE,TRUE,93,flat,Horta- Guinardo
930,4,2,TRUE,TRUE,93,flat,Horta- Guinardo
890,2,1,FALSE,FALSE,66,flat,Sants-Montjuic
800,1,1,TRUE,FALSE,55,flat,Ciutat Vella
1251,3,1,TRUE,FALSE,83,flat,Sarria-Sant Gervasi
1050,4,2,TRUE,FALSE,100,flat,Sant Martí
1080,3,2,TRUE,FALSE,75,flat,Ciutat Vella
1190,2,1,FALSE,FALSE,85,flat,Ciutat Vella
1200,3,2,TRUE,FALSE,80,flat,Eixample
900,3,1,TRUE,FALSE,75,flat,Gracia
995,2,1,TRUE,FALSE,65,flat,Ciutat Vella
890,3,2,TRUE,TRUE,70,flat,Horta- Guinardo
1100,5,2,TRUE,FALSE,94,flat,Eixample
1450,4,2,FALSE,TRUE,150,flat,Sarria-Sant Gervasi
750,2,1,TRUE,FALSE,71,flat,Horta- Guinardo
750,2,1,TRUE,FALSE,57,flat,Horta- Guinardo
900,3,2,TRUE,FALSE,65,flat,Eixample
2200,3,2,TRUE,FALSE,120,flat,Eixample
2200,3,2,TRUE,TRUE,120,flat,Eixample
2300,2,2,TRUE,FALSE,134,flat,Eixample
825,2,1,FALSE,FALSE,55,flat,Gracia
1100,3,1,TRUE,FALSE,78,flat,Eixample
920,2,1,TRUE,FALSE,73,flat,Ciutat Vella
790,3,1,FALSE,FALSE,70,flat,Ciutat Vella
700,1,1,TRUE,FALSE,45,flat,Sarria-Sant Gervasi
3600,4,3,TRUE,FALSE,280,flat,Les Corts
900,3,1,TRUE,FALSE,70,flat,Sants-Montjuic
1200,1,1,TRUE,TRUE,50,flat,Les Corts
1100,3,1,TRUE,TRUE,90,flat,Les Corts
1200,2,1,TRUE,TRUE,80,flat,Les Corts
2200,3,3,TRUE,FALSE,141,flat,Eixample
995,2,2,TRUE,FALSE,65,flat,Sant Martí
1140,3,2,TRUE,FALSE,103,flat,Sant Martí
1560,3,2,TRUE,FALSE,77,flat,Sant Martí
999,2,1,TRUE,TRUE,52,flat,Sant Martí
1041,2,2,TRUE,FALSE,78,flat,Sant Martí
1368,3,2,TRUE,FALSE,99,flat,Sant Martí
1280,3,1,TRUE,FALSE,68,flat,Sant Martí
1200,4,2,TRUE,FALSE,100,flat,Gracia
850,2,1,TRUE,FALSE,75,flat,Ciutat Vella
1075,2,1,TRUE,FALSE,63,flat,Sarria-Sant Gervasi
700,2,1,FALSE,FALSE,53,flat,Horta- Guinardo
1050,4,3,TRUE,FALSE,117,flat,Eixample
790,3,1,TRUE,FALSE,71,flat,Eixample
890,3,1,TRUE,FALSE,70,flat,Sant Andreu
990,4,2,TRUE,TRUE,79,flat,Sants-Montjuic
750,3,1,FALSE,TRUE,59,flat,Sants-Montjuic
3500,2,2,TRUE,FALSE,150,flat,Ciutat Vella
3500,2,2,TRUE,FALSE,150,flat,Ciutat Vella
1100,4,2,TRUE,FALSE,90,flat,Les Corts
675,1,1,FALSE,FALSE,32,flat,Ciutat Vella
700,1,1,TRUE,FALSE,46,flat,Sarria-Sant Gervasi
620,0,1,FALSE,FALSE,45,flat,Ciutat Vella
1550,2,2,TRUE,TRUE,90,flat,Ciutat Vella
1050,3,1,TRUE,FALSE,75,flat,Sants-Montjuic
850,1,1,TRUE,FALSE,45,flat,Horta- Guinardo
1000,1,1,FALSE,FALSE,60,flat,Ciutat Vella
798,3,1,TRUE,FALSE,56,flat,Eixample
935,3,1,TRUE,TRUE,78,flat,Eixample
1032,3,2,TRUE,FALSE,80,flat,Sarria-Sant Gervasi
1200,4,2,TRUE,FALSE,90,flat,Eixample
950,3,2,FALSE,FALSE,91,flat,Eixample
1000,3,1,TRUE,FALSE,70,flat,Eixample
1900,5,3,TRUE,TRUE,177,flat,Sarria-Sant Gervasi
1200,4,2,TRUE,TRUE,130,flat,Eixample
890,2,1,TRUE,FALSE,67,flat,Gracia
1850,3,2,TRUE,FALSE,79,flat,Sarria-Sant Gervasi
1250,3,2,FALSE,FALSE,100,flat,Eixample
1800,4,2,TRUE,FALSE,105,flat,Sant Martí
15000,2,3,FALSE,FALSE,288,flat,Eixample
1100,3,1,TRUE,FALSE,78,flat,Eixample
1100,4,2,TRUE,FALSE,80,flat,Eixample
1500,2,1,TRUE,FALSE,65,flat,Eixample
1350,3,2,TRUE,FALSE,92,flat,Eixample
1150,3,1,TRUE,FALSE,69,flat,Sarria-Sant Gervasi
700,1,1,FALSE,FALSE,45,flat,Ciutat Vella
1150,4,2,FALSE,TRUE,97,flat,Sant Martí
900,3,2,TRUE,FALSE,72,flat,Sants-Montjuic
700,1,1,TRUE,FALSE,44,flat,Sarria-Sant Gervasi
1200,4,2,TRUE,FALSE,98,flat,Eixample
1258,3,2,TRUE,FALSE,69,flat,Eixample
1163,3,2,TRUE,FALSE,65,flat,Eixample
1363,1,1,TRUE,TRUE,76,flat,Les Corts
