Time	User	ID	Text
Wed Apr 06 09:46:53 +0000 2016	ejanet15	717649770039349248	RT @sandrace_: EMBOBADA escuchando a mis compañeras y sintiéndome muy orgullosa de compartir lucha con éstas guerreras ♥ #PutaFeminista #la…
Wed Apr 06 09:46:50 +0000 2016	ejanet15	717649760841306112	RT @ShirleyMcLaren9: La vulnerabilidad se encuentra en cualquier tipo de trabajo @NataliaxFerrari #lagentnormal33 #PutaFeminista
Wed Apr 06 09:46:44 +0000 2016	ejanet15	717649734786293765	RT @lagentnormal33: "El client ve, es queda, i marxa,  però tu poses les teves normes, sempre" @PaulaVip #lagentnormal33 https://t.co/VDL4e…
Wed Apr 06 09:46:37 +0000 2016	ejanet15	717649705522577408	RT @MarquesAgnes: A la Paquita, a la @PaulaVip, a la @martinadlaterra i a la @NataliaxFerrari, gràcies per deixar-nos conèixer la vostra vi…
Wed Apr 06 09:46:30 +0000 2016	ejanet15	717649674308599808	RT @McFreiheit: la normalització de la prostitució voluntària és una fita per millorar la situació de dones fortes i lluitadores com les de…
Wed Apr 06 09:46:16 +0000 2016	ejanet15	717649614413897728	RT @HolaMariola: M'agrada @lagentnormal33 pq aporta lectures, testimonis i un look gens previsible. Bravo @MarquesAgnes! #lagentnormal33
Wed Apr 06 09:46:08 +0000 2016	ejanet15	717649584135225344	RT @SilCatNa: La Paula i la Montse, les dues primeres en parlar, són unes dones espectaculars, molt interessants! #LaGentNormal33
Wed Apr 06 09:45:53 +0000 2016	ejanet15	717649521870770177	RT @_Senda: Per si us interessa, sobre l'estigmatització, la @CUPBarcelona vam fer aquest vídeo fa uns mesos #LaGentNormal33 https://t.co/y…
Wed Apr 06 09:44:58 +0000 2016	ejanet15	717649289363787777	RT @dan_haku: #Prostitució per voluntat pròpia.  #lagentnormal33 - https://t.co/V9egtBxTl3
Wed Apr 06 09:44:55 +0000 2016	ejanet15	717649276025901056	RT @ShirleyMcLaren9: @marta9802 @nanferran como pudiste ver en #lagentnormal33 las putas también tenemos parejas e hijxs como bien dijo @ma…
Wed Apr 06 09:44:44 +0000 2016	ejanet15	717649232228978689	RT @PaulaVip: @RedLibreTrata @MDDONESCAT @tv3cat @MarquesAgnes @lagentnormal33 Dónde está la publicidad de proxenetas?
Wed Apr 06 09:44:40 +0000 2016	ejanet15	717649212654141440	RT @PaulaVip: @MDDONESCAT @lagentnormal33 La prostitució es la meva feina que, com a dona lliure, he triat
Wed Apr 06 09:41:56 +0000 2016	ejanet15	717648524817666048	RT @Cristinabgrd: Després de #lagentnormal33 interessant recuperar més veus. La prostitució ja està regulada, mal regulada! https://t.co/af…
Wed Apr 06 09:01:56 +0000 2016	igualpor	717638457619836929	RT @TradxAbolicion: La razón por la que mujeres y niñas son prostituidas es la demanda masculina. ¡No pensamos hacerle la cama al patriarca…
Wed Apr 06 08:25:38 +0000 2016	AfricaFanlo	717629325227474944	RT @lagentnormal33: Gràcies a tots per seguir-nos. Hem acabat amb la visió de @AfricaFanlo sobre la prostitució #lagentnormal33 https://t.c…
Wed Apr 06 08:09:06 +0000 2016	plaza_pep	717625162720481280	RT @MarquesAgnes: En el pròxim #lagentnormal33: com convivim amb persones d'altres cultures? Haurem d'aclarir d'on som! https://t.co/G5DjSp…
Wed Apr 06 07:48:24 +0000 2016	llorenst	717619954686812160	RT @_donesPSC: Les dades demostren q regularitzar #prostitució multiplica x4 la #trata. En parlarà la tele pública? https://t.co/GFJArkU4Hn…
Wed Apr 06 06:43:33 +0000 2016	mascalormasvida	717603634515681280	RT @DoctoraGlas: #Prostitución voluntaria. Hablan sus protagonistas. Gran programa de @lagentnormal33 https://t.co/YqgJbOEj2X
Wed Apr 06 06:22:34 +0000 2016	MarquesAgnes	717598353249419264	En el pròxim #lagentnormal33: com convivim amb persones d'altres cultures? Haurem d'aclarir d'on som! https://t.co/G5DjSpT0t4
Wed Apr 06 05:54:10 +0000 2016	PalaciosCarme	717591207300476928	RT @moisesta: #LaGentNormal33 normalitzant les putes! Doncs endavant CCMA ho podeu proposar a les vostres filles,dones, mares... Quin drama…
Wed Apr 06 05:50:17 +0000 2016	MDMMurcia	717590230719676416	RT @TradxAbolicion: La razón por la que mujeres y niñas son prostituidas es la demanda masculina. ¡No pensamos hacerle la cama al patriarca…
Wed Apr 06 03:30:03 +0000 2016	TrendsZaragoza	717554938210099200	#lagentnormal33 @EsTendencia ahora en #Zaragoza https://t.co/DGrvjMqCLM https://t.co/vPC92Rqr9P
Tue Apr 05 22:44:54 +0000 2016	goepa	717483176227180545	RT @nuriaparlon: Hoy @teleobjetivotve 40.000 mujeres son cebo de la trata en el conjunto de España @tv3 @lagentnormal33 van de compras con…
Tue Apr 05 22:39:04 +0000 2016	imoraleda	717481708233297921	RT @nuriaparlon: Hoy @teleobjetivotve 40.000 mujeres son cebo de la trata en el conjunto de España @tv3 @lagentnormal33 van de compras con…
Tue Apr 05 22:35:53 +0000 2016	lmontero62	717480910984200192	RT @nuriaparlon: Hoy @teleobjetivotve 40.000 mujeres son cebo de la trata en el conjunto de España @tv3 @lagentnormal33 van de compras con…
Tue Apr 05 20:57:22 +0000 2016	Anarquismoenpdf	717456114380632064	RT @PutasIndignadas: "Hay una santidad sobre la sexualidad d las mujeres, hay q entregarla por amor y gratis" @NataliaxFerrari #PutaFeminis…
Tue Apr 05 20:26:12 +0000 2016	AntroPOPloga	717448274957975553	RT @DoctoraGlas: #Prostitución voluntaria. Hablan sus protagonistas. Gran programa de @lagentnormal33 https://t.co/YqgJbOEj2X
Tue Apr 05 20:16:03 +0000 2016	AmaiaHola	717445719477645312	RT @DoctoraGlas: #Prostitución voluntaria. Hablan sus protagonistas. Gran programa de @lagentnormal33 https://t.co/YqgJbOEj2X
Tue Apr 05 20:10:31 +0000 2016	PaulaVip	717444326121451520	@IUeducacion @tv3cat @MarquesAgnes @lagentnormal33 @RedLibreTrata Si, claro.
Tue Apr 05 20:06:27 +0000 2016	jmbenbri	717443302916800512	RT @lagentnormal33: I la setmana que ve.. conviure entre cultures @mathewtree @najatelhachmi #lagentnormal33 https://t.co/RK6LfA4Mzk
Tue Apr 05 20:02:45 +0000 2016	FanDeSamantaV	717442369721868288	@andremusicjb @samantavillar @lagentnormal33 Aquí https://t.co/lh3TjALzT4 😊
Tue Apr 05 19:59:59 +0000 2016	jmbenbri	717441676172771328	RT @HolaMariola: M'agrada @lagentnormal33 perquè aporta lectures, testimonis i un look gens previsible. Bravo @MarquesAgnes! 👏👏
Tue Apr 05 19:57:37 +0000 2016	IUeducacion	717441079566606336	@PaulaVip @tv3cat @MarquesAgnes @lagentnormal33 ¿Y tú lo preguntas?
Tue Apr 05 19:56:55 +0000 2016	EticaA	717440902017449985	RT @marcanelo: Regular la prostitució implica acceptar model de relacions asimètriques en un sistema de subordinació i dominació a dones #l…
Tue Apr 05 19:43:59 +0000 2016	andremusicjb	717437648009297920	@FanDeSamantaV @samantavillar @lagentnormal33 hay alguna web para ver el programa?
Tue Apr 05 19:33:44 +0000 2016	RamonPiolet	717435067463823360	RT @TradxAbolicion: La razón por la que mujeres y niñas son prostituidas es la demanda masculina. ¡No pensamos hacerle la cama al patriarca…
Tue Apr 05 19:33:28 +0000 2016	soniaenred	717435003701956608	RT @TradxAbolicion: La situación de estas "putas felices" solo es posible sobre un pedestal que sujetan miles de mujeres explotadas. #lagen…
Tue Apr 05 19:22:01 +0000 2016	green_old_man	717432121305010176	RT @DoctoraGlas: #Prostitución voluntaria.  Hablan sus protagonistas. Gran programa de @lagentnormal33 https://t.co/YqgJbOEj2X
Tue Apr 05 19:20:14 +0000 2016	CrisGonzalezscg	717431671239348224	RT @TradxAbolicion: La razón por la que mujeres y niñas son prostituidas es la demanda masculina. ¡No pensamos hacerle la cama al patriarca…
Tue Apr 05 19:14:52 +0000 2016	DoctoraGlas	717430321382363137	#Prostitución voluntaria. Hablan sus protagonistas. Gran programa de @lagentnormal33 https://t.co/YqgJbOEj2X
Tue Apr 05 19:08:26 +0000 2016	salva_pl	717428701294694407	RT @MarinaPibernatV: Pregunta a @lagentnormal33 ya que hablan de prostitución voluntaria el día contra la infantil: ¿A qué edad consideran…
Tue Apr 05 18:53:41 +0000 2016	oihanezuria	717424992162590720	@bertalopezr @lagentnormal33 @TradxAbolicion Depende de que zona, si y no. Ayudad a las que no en lugar de cargar contra las que si.
Tue Apr 05 18:46:53 +0000 2016	oihanezuria	717423280064491520	@nuriaparlon @teleobjetivotve @lagentnormal33 ¿Entiendes por que no es lo mismo voluntaria que trata? Lo meteis todo en el mismo saco.
Tue Apr 05 18:44:01 +0000 2016	ELLURBA	717422559369801728	RT @lagentnormal33: I la setmana que ve.. conviure entre cultures @mathewtree @najatelhachmi #lagentnormal33 https://t.co/RK6LfA4Mzk
Tue Apr 05 18:43:41 +0000 2016	ELLURBA	717422474317709312	RT @MarquesAgnes: En el pròxim #lagentnormal33: com convivim amb persones d'altres cultures? Haurem d'aclarir d'on som! https://t.co/G5DjSp…
Tue Apr 05 18:31:44 +0000 2016	gerardbaiget	717419468339675136	@TradxAbolicion jo més aviat en dic donar resposta a una demanda de mercat. Noció bàsica d'economia. #lagentnormal33
Tue Apr 05 18:29:15 +0000 2016	gerardbaiget	717418839890386945	@TradxAbolicion com la majoria de professions, vaja. És el que te el sistema capitalista. #lagentnormal33
Tue Apr 05 18:12:40 +0000 2016	ferracat	717414668034306048	RT @TradxAbolicion: La situación de estas "putas felices" solo es posible sobre un pedestal que sujetan miles de mujeres explotadas. #lagen…
Tue Apr 05 18:12:30 +0000 2016	ferracat	717414625323651072	RT @PalaciosCarme: @TradxAbolicion Son pocas las que tienen voz y se atreven a hablar, demasiadas las mujeres explotadas o víctimas de trat…
Tue Apr 05 18:11:43 +0000 2016	ferracat	717414427184734208	RT @lirapacat: #lagentnormal33 La prostitució depèn d'un sistema que cosifica la dona i instrumentalitza el sexe per preu https://t.co/qt1h…
Tue Apr 05 17:49:10 +0000 2016	PaulaVip	717408754485035008	@MDDONESCAT @lagentnormal33 La prostitució es la meva feina que, com a dona lliure, he triat
Tue Apr 05 17:47:19 +0000 2016	PaulaVip	717408288963489792	@RedLibreTrata @MDDONESCAT @tv3cat @MarquesAgnes @lagentnormal33 Dónde está la publicidad de proxenetas?
Tue Apr 05 17:46:16 +0000 2016	AnianMarti1000x	717408023220760576	RT @TradxAbolicion: La razón por la que mujeres y niñas son prostituidas es la demanda masculina. ¡No pensamos hacerle la cama al patriarca…
Tue Apr 05 17:33:49 +0000 2016	ejanet15	717404892311248897	RT @ShirleyMcLaren9: @MDDONESCAT @ejanet15 @lagentnormal33 POR SUPUESTO ¿quién es tan imbécil como para no estar en contra de la prostituci…
Tue Apr 05 17:28:47 +0000 2016	MarinaPibernatV	717403626180882433	@MikeTracking @lagentnormal33 ok, li dius a la nena que vale però que s'esperi a que l'estat li permeti legalment. Molt bé.
Tue Apr 05 17:15:50 +0000 2016	MikeTracking	717400364232916992	@MarinaPibernatV @lagentnormal33 quina pregunta ridícula és aquesta? als 18 amb la majoria d'edat no?
Tue Apr 05 16:14:05 +0000 2016	ejanet15	717384827612356608	RT @yos_xxo: me ha encantado veros en #PutaFeminista #lagentnormal33 @MontseNeira @PaulaVip @ShirleyMcLaren9 @NataliaxFerrari  😍✨👠💖
Tue Apr 05 16:13:38 +0000 2016	elsectorsocial	717384710998069248	RT @lasGenera: A más visibilidad menos estigma! #LaGentNormal33 da voz a las trabajadoras sexuales con respeto. Se agradece! #PutaFeminista
Tue Apr 05 16:13:17 +0000 2016	PaulaVip	717384622703816704	RT @yos_xxo: me ha encantado veros en #PutaFeminista #lagentnormal33 @MontseNeira @PaulaVip @ShirleyMcLaren9 @NataliaxFerrari  😍✨👠💖
Tue Apr 05 16:12:32 +0000 2016	Aprosex	717384434853535745	RT @lasGenera: A más visibilidad menos estigma! #LaGentNormal33 da voz a las trabajadoras sexuales con respeto. Se agradece! #PutaFeminista
Tue Apr 05 16:05:37 +0000 2016	canal_33	717382696633282560	RT @MarquesAgnes: En el pròxim #lagentnormal33: com convivim amb persones d'altres cultures? Haurem d'aclarir d'on som! https://t.co/G5DjSp…
Tue Apr 05 15:59:24 +0000 2016	merce_castellvi	717381129972662272	RT @MarquesAgnes: En el pròxim #lagentnormal33: com convivim amb persones d'altres cultures? Haurem d'aclarir d'on som! https://t.co/G5DjSp…
Tue Apr 05 15:57:15 +0000 2016	MarquesAgnes	717380587825274880	En el pròxim #lagentnormal33: com convivim amb persones d'altres cultures? Haurem d'aclarir d'on som! https://t.co/G5DjSpT0t4
Tue Apr 05 15:42:24 +0000 2016	AlertaMachismo	717376853363793921	RT @TradxAbolicion: La razón por la que mujeres y niñas son prostituidas es la demanda masculina. ¡No pensamos hacerle la cama al patriarca…
Tue Apr 05 15:38:31 +0000 2016	PalaciosCarme	717375876669784065	RT @TradxAbolicion: Mi derecho a la igualdad es innegociable, la igualdad no es un debate. #AbolicionDeLaProstitucion #lagentnormal33 https…
Tue Apr 05 15:34:31 +0000 2016	PalaciosCarme	717374870179463168	RT @lirapacat: #lagentnormal33 La prostitució depèn d'un sistema que cosifica la dona i instrumentalitza el sexe per preu https://t.co/qt1h…
Tue Apr 05 15:34:30 +0000 2016	mvilassar14	717374864034816000	RT @bertalopezr: @lagentnormal33 jóvenes!! Que ya tenemos trabajo! #tv3complicetractamenors #MaquillandoLaRealidad #tv3amagalatrata https:/…
Tue Apr 05 15:33:56 +0000 2016	montalvez72	717374722229592064	RT @MDDONESCAT: Mi hija de 10 aňos dice q de mayor quiere ser puta, q mola mucho y que cuando puede empezar.Esto no te lo perdono #lagentno…
Tue Apr 05 15:33:46 +0000 2016	montalvez72	717374678449438720	RT @TradxAbolicion: La situación de estas "putas felices" solo es posible sobre un pedestal que sujetan miles de mujeres explotadas. #lagen…
Tue Apr 05 15:32:48 +0000 2016	Revoltosuca	717374438224891904	RT @TradxAbolicion: La razón por la que mujeres y niñas son prostituidas es la demanda masculina. ¡No pensamos hacerle la cama al patriarca…
Tue Apr 05 15:29:31 +0000 2016	MDMujeres	717373608868384768	RT @TradxAbolicion: La razón por la que mujeres y niñas son prostituidas es la demanda masculina. ¡No pensamos hacerle la cama al patriarca…
Tue Apr 05 15:27:08 +0000 2016	PalaciosCarme	717373009959522304	@TradxAbolicion Son pocas las que tienen voz y se atreven a hablar, demasiadas las mujeres explotadas o víctimas de trata #Lagentnormal33
Tue Apr 05 15:25:12 +0000 2016	martipujadas	717372525890633732	RT @CarolineBadillo: Molt interessant avui @lagentnormal33  #lagentnormal33
Tue Apr 05 15:23:02 +0000 2016	feminismosenred	717371979708301313	RT @lasGenera: A más visibilidad menos estigma! #LaGentNormal33 da voz a las trabajadoras sexuales con respeto. Se agradece! #PutaFeminista
Tue Apr 05 15:22:36 +0000 2016	PalaciosCarme	717371871147200512	RT @TradxAbolicion: La situación de estas "putas felices" solo es posible sobre un pedestal que sujetan miles de mujeres explotadas. #lagen…
Tue Apr 05 15:20:23 +0000 2016	QueerrIbarrea	717371313296392192	RT @okokitsme: #Prostitución y #trabajosexual no necesitan abolicionistas salvadoras @PaulaVip hablará mañana en #lagentnormal33 https://t…
Tue Apr 05 15:18:01 +0000 2016	ShirleyMcLaren9	717370717294182400	RT @lasGenera: A más visibilidad menos estigma! #LaGentNormal33 da voz a las trabajadoras sexuales con respeto. Se agradece! #PutaFeminista
Tue Apr 05 15:17:36 +0000 2016	Susana_Vila	717370612403015681	RT @MarinaPibernatV: Pregunta a @lagentnormal33 ya que hablan de prostitución voluntaria el día contra la infantil: ¿A qué edad consideran…
Tue Apr 05 15:15:40 +0000 2016	lagentnormal33	717370123707936769	I la setmana que ve.. conviure entre cultures @mathewtree @najatelhachmi #lagentnormal33 https://t.co/RK6LfA4Mzk
Tue Apr 05 14:55:11 +0000 2016	Acefalx	717364972037210113	RT @okokitsme: #Prostitución y #trabajosexual no necesitan abolicionistas salvadoras @PaulaVip hablará mañana en #lagentnormal33 https://t…
Tue Apr 05 14:51:00 +0000 2016	AntatenMa	717363915697598464	RT @marcanelo: Regular la prostitució implica acceptar model de relacions asimètriques en un sistema de subordinació i dominació a dones #l…
Tue Apr 05 14:37:36 +0000 2016	sandrace_	717360545825824768	RT @SilCatNa: "A mi m'agrada el sexe? Sí. A mi m'agrada follar amb desconeguts? Sí. Ergo, puc ser puta". Què gran, @PaulaVip!!! #LaGentNorm…
Tue Apr 05 14:37:07 +0000 2016	sandrace_	717360425227194368	RT @okokitsme: #Prostitución y #trabajosexual no necesitan abolicionistas salvadoras @PaulaVip hablará mañana en #lagentnormal33 https://t…
Tue Apr 05 14:31:38 +0000 2016	Toneta89	717359042071552000	RT @PutasIndignadas: Recomendado para escuchar con respeto a las decisiones de las mujeres! #lagentnormal33 #PutaFeminista  https://t.co/b…
Tue Apr 05 14:30:36 +0000 2016	sandrace_	717358784465739776	RT @PutasIndignadas: Recomendado para escuchar con respeto a las decisiones de las mujeres! #lagentnormal33 #PutaFeminista  https://t.co/b…
Tue Apr 05 14:28:09 +0000 2016	sandrace_	717358165059309568	RT @lasGenera: A más visibilidad menos estigma! #LaGentNormal33 da voz a las trabajadoras sexuales con respeto. Se agradece! #PutaFeminista
Tue Apr 05 14:27:59 +0000 2016	sandrace_	717358123070128128	RT @ShirleyMcLaren9: La vulnerabilidad se encuentra en cualquier tipo de trabajo @NataliaxFerrari #lagentnormal33 #PutaFeminista
Tue Apr 05 14:27:47 +0000 2016	sandrace_	717358076186271745	RT @gnesa_llocs: UNA CRUZADA MORAL CONTRA LA PROSTITUCION | El estante de la Citi. #LaGentNormal33 #PutaFeminista  https://t.co/uHJ54xuISO
Tue Apr 05 14:21:49 +0000 2016	yos_xxo	717356572113039360	me ha encantado veros en #PutaFeminista #lagentnormal33 @MontseNeira @PaulaVip @ShirleyMcLaren9 @NataliaxFerrari  😍✨👠💖
Tue Apr 05 14:07:33 +0000 2016	davidramos2000	717352982967357440	RT @TradxAbolicion: La razón por la que mujeres y niñas son prostituidas es la demanda masculina. ¡No pensamos hacerle la cama al patriarca…
Tue Apr 05 14:01:54 +0000 2016	sandrace_	717351559684890624	RT @ShirleyMcLaren9: "A mi no em preguntaran mai per que me he fet periodista @samantavillar #lagentnormal33 #putafeminista
Tue Apr 05 13:52:20 +0000 2016	lasGenera	717349154691932160	RT @wwwlarosacat: #lagentnormal33 "trata de blanques" @MarquesAgnes? https://t.co/HrFDBykcgv
Tue Apr 05 13:25:11 +0000 2016	PaulaVip	717342320807510016	RT @ShirleyMcLaren9: @marta9802 @nanferran como pudiste ver en #lagentnormal33 las putas también tenemos parejas e hijxs como bien dijo @ma…
Tue Apr 05 13:24:54 +0000 2016	PaulaVip	717342250309648384	RT @dan_haku: #Prostitució per voluntat pròpia.  #lagentnormal33 - https://t.co/V9egtBxTl3
Tue Apr 05 12:59:53 +0000 2016	dan_haku	717335951937241088	#Prostitució per voluntat pròpia.  #lagentnormal33 - https://t.co/V9egtBxTl3
